hockeydb,name
129834, Pheonix Copley
192069, Lias Andersson
164514, Andreas Borgman
130673, Brendan Leipsic
179938, Kole Lind
192054, Kristian Vesalainen
139332, Jujhar Khaira
194727, Martin Necas
176693, Zachary Lauzon
159795, Spencer Foo
120313, Jakub Jerabek
192050, Marcus Davidsson
144209, Tucker Poolman
161685, Adam Johnson
160569, Jake Guentzel
187547, Grant Mismash
170172, Blake Speers
195511, Klim Kostin
143870, Frederick Gaudreau
196751, Ukko-Pekka Luukkonen
165990, Calle Rosen
177091, Kailer Yamamoto
145036, Jake Dotchin
170307, Caleb Jones
93584, Vadim Shipachyov
192094, Filip Berglund
176723, Filip Chlapik
178651, Michael Rasmussen
191613, Yegor Rykov
205470, Alexander Volkov
129954, Paul Ladue
195238, Miro Heiskanen
191102, Urho Vaakanainen
187433, Nicolas Hague
176007, Ziyat Paigin
96446, Nikolai Belov
127612, Tim Heed
186266, Elias (C) Pettersson
169608, Jeremy Lauzon
159138, Andrei Mironov
163406, Yaroslav Dyblenko
178052, Jaret Anderson-Dolan
177644, Adam Gaudette
159997, Jan Rutta
201664, Joni Ikonen
187581, Eeli Tolvanen
127792, Marcus Sorensen
178719, Cale Makar
176329, Victor Ejdsell
176062, Mario Ferraro
123288, Ryan Carpenter
160554, Nick Ellis
186515, Matiss Kivlenieks
180824, Carl Grundstrom
175024, Jonas Siegenthaler
185947, Alex Formenton
120272, Oscar Fantenberg
177611, Givani Smith
177596, Tyler Parsons
196298, Henri Jokiharju
197649, Eetu Luostarinen
186210, Maxime Comtois
177617, Dylan Wells
160534, Anders Bjork
170362, Connor Hobbs
195106, Alexandre Texier
196207, Filip Westerlund
172634, Josh Mahura
191764, Ryan Poehling
130983, Joakim Ryan
143112, Josh Archibald
187472, Robert Thomas
187453, Gabriel Vilardi
159696, Griffen Molino
187468, Isaac Ratcliffe
134457, Tomas Hyka
123346, Nick Lappin
170115, Sean Day
145567, Mike Vecchione
147495, Michael Kapla
195827, Tobias Geisser
178640, Jarret Tyszka
188337, Pierre-Olivier Joseph
132890, Zach Aston-Reese
196744, Filip Chytil
173020, Alexei Bereglazov
177835, Joseph Woll
152797, Anton Lindholm
139246, Alexander Kerfoot
130705, Chandler Stephenson
187550, Joshua Norris
171437, Anthony Cirelli
180904, Filip Hronek
170291, Jakob Forsbacka-Karlsson
116513, Nick Jensen
187447, Morgan Frost
179508, Ian Mitchell
192483, Casey Mittelstadt
180592, Owen Tippett
107582, Luke Witkowski
144563, Dylan Sikura
172189, Nolan Patrick
160322, Kyle Wood
152764, Christian Djoos
177775, Wade Allison
187477, Nick Suzuki
144573, Miro Aaltonen
187405, Jack Studnicka
120927, Wade Megan
181034, Robin Salo
180594, Markus Phillips
192067, Erik Brannstrom
179662, Cal Foote
202503, Dylan Samberg
132666, Will Butcher
172202, Troy Terry
196060, Aleksi Heponiemi
120928, Nic Dowd
81455, Chris Lee
181052, Alexandar Georgiev
191825, Nico Hischier
124249, Sean Kuraly
177814, Luke Martin
182224, Rudolfs Balcers
195167, Gustav Lindstrom
130900, Matt Grzelcyk
145550, Kevin Roy
145488, Alex Iafallo
130410, Brandon Tanev
145066, Kurtis MacDermid
130602, Gemel Smith
123293, Blake Coleman
180836, Jesper Bratt
142279, MacKenzie Weegar
102337, Brad Hunt
113822, Derek Grant
201658, Rasmus Dahlin
196147, Andrei Svechnikov
207533, Jesperi Kotkaniemi
187580, Brady Tkachuk
187519, Quinn Hughes
191894, Filip Zadina
196151, Oliver Wahlstrom
180272, Evan Bouchard
210177, Adam Boqvist
196111, Joel Farabee
196035, Barrett Hayton
195929, Noah Dobson
196675, Martin Kaut
195711, Liam Foudy
201185, Vitali Kravtsov
164509, Sebastian Aho2
188321, Ryan Merkley
187361, Ty Smith
207740, Rasmus Kupari
176929, Sami Niku
209807, Dominik Bokk
213741, Grigori Denisenko
191305, Ty Dellandrea
201639, Jay O'Brien
187148, Joe Veleno
154425, Sergei Shumakov
192083, Isac Lundestrom
196144, Mattias Samuelsson
161716, Neal Pionk
196132, K'Andre Miller
213161, Ivan Morozov
210830, Filip Johansson
195426, Jacob Bernard-Docker
207946, Rasmus Sandin
196030, Serron Noel
196044, Alexander Alexeyev
139633, Igor Ozhiganov
210840, Jonatan Berggren
196236, Jack Drury
210202, Nils Lundkvist
196154, Bode Wilde
186114, Antti Suomela
211790, Bulat Shafigullin
201047, Jesse Ylonen
187273, Nicolas Beaudin
177595, Petrus Palmu
187431, Ryan McLeod
123307, Casey DeSmith
195956, Jared McIsaac
210838, Albin Eriksson
186230, Drake Batherson
168806, Daniel Brickley
195843, Kody Clark
106713, Jan Kovar
170329, Logan O'Connor
106581, Bogdan Kiselevich
194131, Axel Jonsson-Fjallby
187372, Jett Woo
213157, Kirill Marchenko
208547, Cam Hillis
145535, Andrew Oglevie
213751, Ruslan Iskhakov
188073, Jonny Tychonick
164088, Saku Maenalanen
160644, Christian Wolanin
143106, Nick Seeler
165761, Shane Gersich
196155, Jake Wise
172646, Stuart Skinner
132507, Egor Yakovlev
175015, Elvis Merzlikins
117392, Martin Bakos
123280, Travis Boyd
177578, Boris Katchouk
196776, Lucas Elvenes
214038, Olof Lindbom
165828, Zach Whitecloud
213745, Alexander Romanov
176770, David Rittich
161693, Kyle Capobianco
160281, Dominik Kahun
177777, Mason Appleton
189597, Akil Thomas
195962, Olivier Rodrigue
169558, Frederic Allard
175803, Johnathan Kovacevic
177031, Noah Gregor
172231, Mathieu Joseph
191263, Martin Fehervary
162402, Roope Hintz
185839, Colton Point
193752, Scott Perunovich
204677, Olle Eriksson Ek
196116, Jonathan Gruden
144604, Juuso Riikola
178653, Jordy Bellerive
177776, Joey Anderson
214506, Axel Andersson
191479, Calen Addison
196138, Cayden Primeau
123841, Justin Holl
133881, Nikita Gusev
201680, Adam Ginning
176925, Ville Meskanen
143769, Ross Johnston
198749, Seth Barton
195937, Benoit-Olivier Groulx
186229, Antoine Morand
195919, Ivan Chekhovich
164511, Lucas Wallmark
145076, Trevor Murphy
177082, Tyler Steenbergen
170147, Andrew Mangiapane
176789, Sean Durzi
115982, Pavel Francouz
179677, Josh Brook
163171, David Kampf
180387, Matthew Phillips
192491, Reilly Walsh
195846, Kevin Bahl
170049, Lawrence Pilut
170491, Cooper Marody
127609, Par Lindholm
196005, Eemeli Rasanen
195996, Curtis Douglas
172951, Pierre Engvall
187459, Sasha Chmelevski
163398, Parker Wotherspoon
194695, Jack McBain
195847, Semyon Der-Arguchintsev
130939, Max McCormick
177606, Brandon Saigeon
186089, Jonathan Davidsson
200099, Jacob Olofsson
213349, Jordan Harris
145165, Taylor Leier
160577, Cam Johnson
187362, Riley Sutter
187345, Garrett Pilon
163932, Patrik Rybar
176283, Maxim Mamin
171529, Sammy Blais
142128, Matthew Peca
187442, Kirill Maksimov
213316, Justus Annunen
187508, Max Gildon
197787, Jakub Skarek
200224, Filip Hallander
181810, Cam Dineen
188057, Mitchell Gibson
177088, Scott Walford
170162, Yannick Rathgeb
161942, Tyler Soy
196998, Ivan Prosvetov
144620, C.J. Smith
159418, Collin Delia
170231, Maxime Lajoie
132699, Sheldon Dries
115993, Lukas Radil
171177, Ilya Lyubushkin
168005, Carl Dahlstrom
159212, Brett Seney
163450, Radim Simek
160531, Gavin Bayreuther
62954, Mike McKenna
209479, Jack Hughes
211199, Kaapo Kakko
197655, Kirby Dach
196997, Bowen Byram
209490, Alex Turcotte
209488, Cole Caufield
197770, Dylan Cozens
218397, Philip Broberg
209486, Trevor Zegras
212672, Moritz Seider
218396, Vasily Podkolzin
209491, Matt Boldy
209485, Cameron York
197782, Peyton Krebs
200446, Alex Newhook
164479, Joakim Nygard
209480, Spencer Knight
148645, Dominik Kubalik
201679, Emil Bemstrom
196952, Connor McMichael
208485, Ryan Suzuki
208686, Philip Tomasino
208689, Arthur Kaliyev
208563, Thomas Harley
142605, Victor Olofsson
198141, Nils Hoglander
209481, John Beecher
177213, Taro Hirose
218249, Victor Soderstrom
213309, Simon Holmstrom
176685, Alex Barre-Boulet
213331, Bobby Brink
197139, Nicholas Robertson
217206, Ville Heinola
196000, Dmitri Samorukov
195949, Raphael Lavoie
216664, Lassi Thomson
145656, Connor Clifton
183034, Ilya Mikheyev
169535, Mason Marchment
188528, Oliwer Kaski
192024, Mads Sogaard
154550, Karson Kuhlman
222896, Tobias Bjornfot
209005, Jakob Pelletier
209007, Samuel Poulin
218842, Pavel Dorofeyev
127800, Jani Hakanpaa
196897, Nolan Foote
180637, Vladislav Gavrikov
191267, Brett Leason
165760, Jimmy Schuldt
213361, Brayden Tracey
200428, Matthew Robertson
172204, Chase Priskie
195945, Philipp Kurashev
217060, Ryan Johnson
196943, Alexander Yelesin
151662, Sean Walker
217084, Shane Pinto
196462, Samuel Bolduc
205473, Oskari Laaksonen
160623, Joe Snively
208322, Joel Persson
161684, Matt Roy
204722, Daniil Tarasov
145093, Carter Verhaeghe
187356, Ian Scott
186130, Otto Leskinen
145526, Trevor Moore
225157, Antti Tuomisto
217045, Vladislav Firstov
209451, Egor Afanasyev
216554, Artemi Kniazev
161941, Austin Wagner
179700, Christian Jaros
219748, Jackson LaCombe
181036, Veini Vehvilainen
186140, Emil Larmi
194135, Filip Larsson
177061, Brennan Menell
191466, Otto Koivula
209395, Tyler Madden
208993, Nathan Legare
170394, Matt Luff
143904, Danick Martel
219664, Pyotr Kochetkov
175199, Zack MacEwen
125108, Dean Kukan
125053, Gaetan Haas
161764, Max Veronneau
209478, Drew Helleson
209018, Dmitry Zavgorodniy
209309, Jamieson Rees
196583, Josef Korenar
165758, Teemu Kivihalme
201637, Samuel Walker
162341, Kaapo Kahkonen
160532, Louis Belpedio
192904, Gianni Fairbrother
209732, Jan Jenik
200229, Kaedan Korczak
162455, Oula Palve
209482, Alex Vlasic
186305, Trey Fix-Wolansky
225171, Elmer Soderblom
219751, Matthew Stienburg
152876, Jakob Lilja
191185, Artyom Zagidulin
217547, Patrik Puistola
216629, Matvei Guskov
187480, Michael Anderson
210839, Samuel Fagemo
192064, Fabian Zetterlund
177026, Cale Fleury
221345, Mattias Norlinder
182216, Mikhail Vorobyov
186152, Arttu Ruotsalainen
173468, Nico Sturm
194129, Kasper Bjorkqvist
209400, Robert Mastrosimone
224707, Jayden Struble
225158, Erik Portillo
177822, Rem Pitlick
223344, Arsen Khisamutdinov
160749, Kevin Rooney
112429, Tanner Fritz
196136, Emilio Pettersen
179640, Mac Hollowell
225170, Arturs Silovs
210203, Simon Lundmark
139386, Dryden Hunt
216625, Vladislav Kolyachonok
194143, Joachim Blichfeld
170346, Shane Starrett
177011, Gilles Senn
196292, Dillon Hamaliuk
208950, Alex Beaucage
215631, Alexander Campbell
174819, John Marino
181269, Reese Johnson
160168, Landon Bow
187482, Evan Barratt
176501, Blake Lizotte
197857, Jakub Lauko
217551, Karl Henriksson
175188, Alex True
225166, Frederik Dichow
177675, Mitch Reinke
119087, Kevin Boyle
94459, Taylor Fedun
176798, Ben Jones
218279, Albert Johansson
209447, Matej Pekar
208587, Egor Zamula
208990, Alexis Lafreniere
210630, Quinton Byfield
226509, Tim Stutzle
218392, Lucas Raymond
216636, Marco Rossi
208299, Cole Perfetti
230532, Yaroslav Askarov
208510, Jack Quinn
217366, Jake Sanderson
210519, Jamie Drysdale
222890, Alexander Holtz
217207, Anton Lundell
225853, Rodion Amirov
211436, Seth Jarvis
199624, Dylan Holloway
170175, Pius Suter
226504, Lukas Reichel
208584, Adam Beckman
216556, Hendrix Lapierre
208997, Dawson Mercer
217414, Drew Commesso
177810, Ryan Lindgren
208600, Connor Zary
216700, Jacob Perreault
213004, Tyson Foerster
130642, Chris Driedger
233632, Yegor Chinakhov
211142, Jake Neighbours
210851, Kaiden Guhle
152151, Carson Soucy
147094, Mikko Lehtonen2
210831, Ridly Greig
202373, Braden Schneider
225854, Shakir Mukhamadullin
216527, Mavrik Bourque
212466, Matias Maccelli
218310, Helge Grans
217088, Brendan Brisson
165340, Brogan Rafferty
215779, Jan Mysak
233625, Marat Khusnutdinov
212572, Ozzy Wiesblatt
171624, Joel Kiviranta
218250, Noel Gunler
208949, Justin Barron
201640, Jack Rathbone
229805, William Wallinder
210537, Ryan O'Rourke
211528, Alexander Khovanov
211453, Lukas Dostal
226507, John-Jason Peterka
216568, Jeremie Poirier
171449, Riley Stillman
217359, Thomas Bordeleau
204676, Jack Dugan
130517, Josh Brown
215778, Michal Teply
217617, Sam Colangelo
228378, Roby Jarventie
233626, Daniel Torgersson
172640, Morgan Geekie
173022, Alexander Barabanov
145580, Jake Evans
216627, Luke Evangelista
232198, Emil Heineman
227515, Vasiliy Ponomarev
187532, John Leonard
165974, Joel Kellman
210421, Emil Andrae
101547, Kodie Curran
196280, Jeremy Swayman
226936, Roni Hirvonen
209734, Anttoni Honka
178965, Brandon Hagel
187505, David Farrance
209896, Gage Goncalves
233650, Joni Jurmo
201655, Johannes Kinnvall
210391, Jack Finley
195850, Declan Chisholm
180806, Kevin Stenlund
210173, David Gustafsson
216316, Jean-Luc Foudy
196864, Mathias Laferriere
216534, Lukas Cormier
217762, Tyler Kleven
216997, Kasper Simontaival
215693, Carter Savoie
180682, Artem Zub
168019, Brian Pinho
175320, Sam Lafferty
145515, Gerald Mayhew
187525, Joey Keane
217353, Luke Tuch
217358, Brock Faber
197711, Nick Abruzzese
226938, Topi Niemela
172859, Connor Ingram
233695, Bogdan Trineyev
216829, Cross Hanas
171503, Brinson Pasichnuk
216515, Mikhail Abramov
204717, Kirill Slepets
216675, Aliaksei Protas
160363, Matthew Highmore
233675, Theodor Niederbach
217058, Yan Kuznetsov
225855, Alexander Nikishin
216579, Jordan Spence
162183, Glenn Gawdin
214039, Hugo Alnefelt
196572, Morgan Barron
209014, Egor Sokolov
186261, Linus Sandin
202364, Tyce Thompson
170670, Jonas Johansson
187479, Jack Ahcan
170338, Eric Robinson
155339, Mackenzie MacEachern
205471, Andrei Altybarmakyan
193765, Oskar Steen
229784, Joel Blomqvist
172179, Beck Malenstyn
233642, Alexander Gordin
230540, Leevi Merilainen
169515, Kevin Lankinen
209100, Alexei Melnichuk
216537, Elliot Desnoyers
209887, Dustin Wolf
225845, Maxim Groshev
209902, Nico Daws
219757, Calle Clang
176331, Adam Werner
175318, William Lagesson
235520, Daniil Chechelev
208585, Joel Hofer
190617, Lean Bergmann
208711, Tristen Robins
216311, William Cuylle
209294, Daemon Hunt
196270, Alec Regula
177553, Nicholas Caamano
176927, Niko Mikkola
170966, Tanner Laczynski
209489, Sean Farrell
160296, Jacob Middleton
216582, William Villeneuve
224611, Mason Lohrei
233677, Zion Nybeck
152851, Fredrik Handemark
172663, Theodor Lennstrom
171182, Vasily Demchenko
209054, Donovan Sebrango
229101, Ian Moore
213716, Aidan McDonough
217120, Owen Power
227233, Brandt Clarke
217370, Matthew Beniers
217518, Mason McTavish
231628, William Eklund
228217, Luke Hughes
210854, Kent Johnson
218022, Cole Sillinger
218245, Dylan Guenther
238749, Simon Edvinsson
225186, Jesper Wallstedt
227257, Brennan Othmann
228220, Chaz Lucius
228233, Sebastian Cossa
241830, Fedor Svechkov
228207, Tyler Boucher
236678, Oskar Olausson
218674, Corson Ceulemans
207017, Yegor Sharangovich
238748, Fabian Lysell
227312, Zach Dean
216525, Xavier Bourgault
227921, Matthew Coronato
227734, Aatu Raty
223446, Mackie Samoskevich
220134, Olen Zellweger
235047, Nikita Chibrikov
233734, Isak Rosen
227918, Zachary Bolduc
166011, Jesper Froden
188987, Riley Damiani
218693, Matthew Knies
229104, Scott Morrow
216826, Carson Lambos
227328, Zachary L'Heureux
227260, Francesco Pinelli
228206, Sean Behrens
227511, Wyatt Johnston
233741, Simon Robertsson
217763, Logan Stankoven
219250, Chase Stillman
235476, Samu Tuomaala
240628, Prokhor Poltapov
177637, Ross Colton
241782, Oliver Kapanen
241775, Aleksi Heimosalmi
228225, Sasha Pastujov
230411, Logan Mailloux
241787, Danila Klimovich
217053, Zachary Jones
216682, Ryker Evans 
228173, Stanislav Svozil
231730, Shai Buium
217221, Ayrton Martino
224612, Tristan Broz
171659, Dylan Coghlan
177085, Logan Thompson
213191, Ilya Konovalov
217929, Nolan Allan
241792, Dmitri Kostenko
194124, Mikhail Maltsev
187489, Jacob Bryson
235042, Ilya Fedotov
162464, Keegan Kolesar
236671, William Stromgren
180892, Radim Zohorna
238153, Victor Stjernborg
227933, Evan Nause
163405, Vladimir Tkachyov
208947, Nikita Alexandrov
232761, Jack Peart
138980, Mark Friedman
241785, Alexander Kisakov
227923, Josh Doan
170617, Wyatt Kalynuk
191588, Vladislav Provolnev
224483, Jakub Dobes
177811, William Lockwood
170104, Michael Bunting
216320, Daniil Chayka
174618, Tanner Jeannot
187327, Nikolai Knyzhov
143113, Colin Blackwell
238541, Brody Lamb
231478, Brent Johnson2
179704, Erik Kallgren
200285, Sampo Ranta
241789, Ville Koivunen
227279, Colton Dach
233673, Veeti Miettinen
170262, Steven Lorentz
228562, Benjamin Gaudreau
187536, Connor Mackey
128073, Ryan Lomberg
180671, Ivan Fedotov
235525, Aatu Jamsen
180832, Andreas Wingerli
176097, Jack LaFontaine
238085, Jackson Blake
125070, Gregory Hofmann
241818, Samu Salminen
204705, Lauri Pajuniemi
228228, Redmond Savage
178955, William Borgen
170621, Brady Keeper
170268, Anthony Angello
211783, Alex Cotton
127964, Justin Danforth
241825, Daniil Sobolev
241808, Jonathan Myrenberg
191932, Simon Ryfors
219420, Zack Ostapchuk
189542, Alex Steeves
210429, Taylor Makar
187272, Joel Teasdale
219620, Juuso Parssinen
187566, Adam Scheel
197251, Colten Ellis
210178, Samuel Ersson
182232, Joey Daccord
169622, Mathieu Olivier
186740, Odeen Tufto
227327, Riley Kidney
187395, MacKenzie Entwistle
197269, Luke Henman
191066, Rafael Harvey-Pinard
214198, Benjamin Roger
235049, Kirill Kirsanov
227271, Shane Wright
238269, Logan Cooley
238593, Juraj Slafkovsky
227300, Matthew Savoie
227534, Conor Geekie
226799, Simon Nemec
234936, David Jiricek
238275, Cutter Gauthier
231359, Marco Kasper
244123, Jonathan Lekkerimaki
238286, Frank Nazar
180618, Andrei Kuzmenko
249248, Pavel Mintyukov
254379, Ivan Miroshnichenko
176778, Karel Vejmelka
241535, Joakim Kemell
238291, Jimmy Snuggerud
244120, Liam Ohgren
230322, Denton Mateychuk
227346, Joshua Roy
229107, Kevin Korchinski
226016, Devon Levi
238284, Rutger McGroarty
205478, Jacob Peterson
245580, Jiri Kulich
196578, Ben Meyers
216543, William Dufour
235057, Danila Yurov
238276, Isaac Howard
230223, Brad Lambert
226598, Reid Schaefer
235716, Filip Mesar
238586, Lian Bichsel
240695, Owen Pickering
229345, Jagger Firkus
227320, Nathan Gaucher
235312, Maveric Lamoureux
179599, Parker Kelly
232378, Owen Beck
244119, Noah Ostlund
254380, Gleb Trikozov
209974, Linus Karlsson
238277, Lane Hutson
238268, Ryan Chesley
244129, Mattias Havelid
235316, Tristan Luneau
229105, Georgii Merkulov
207892, Nick Blankenburg
239056, David Goyette
228216, Jack Hughes2
216624, Arber Xhekaj
208566, Brandon Coe
250696, Topias Leinonen
249249, Matyas Sapovaliv
217408, Valtteri Puustinen
250050, Sam Rinzel
171261, Brandon Duhaime
205480, Nicklaus Perbix
200252, Nathan Smith
227236, Luca Del Bel Belluz
192490, Noah Cates
179735, Jake Leschyshyn
160201, Dysin Mayo
239563, Filip Bystedt
181814, Lucas Carlsson
238267, Seamus Casey
213738, J.J. Moser
223335, Dmitri Voronkov 
245661, Calle Odelius
195726, Adam Ruzicka
248690, Michael Buchinger
197888, Drew O'Connor
191110, Markus Nurmi
245665, Elias (D) Pettersson
241815, Matvey Petrov
225165, Arseny Gritsyuk
228211, Dylan Duke
187314, Connor Dewar
227268, Ty Voit
211454, Pontus Holmberg
200564, Gabriel Fortier
251586, Viktor Neuchev
177591, Daniil Miromanov
218086, Martin Chromiak
238151, Adam Sykora
180111, Brett Stapley
249126, Ivan Zhigalov
235428, Cam Lund
223811, Lucas Edmonds
216654, Vincent Iorio
236303, Julian Lutz
201663, Arvid Soderblom
212039, Jack Thompson
182062, Jonas Rondbjerg
195694, Paul Cotter
235334, Noah Warren
161083, Dakota Joshua
192068, Jacob Moverare
232475, Rieger Lorenz
116018, Sam Carrick
227942, Ryan Ufko
186147, Anton Levtchi
161922, Sheldon Rempal
164474, Gustav Rydahl
197717, Ronnie Attard
209011, Xavier Simoneau
254368, Michael Fisher
241778, Niko Huuhtanen
181781, Matt Kiersted
186185, Simon Benoit
227544, Kasper Puutio
172776, Mason Shaw
187324, Mark Kastelic
222883, Tyler Brennan
169518, Sakari Manninen
211141, Luke Prokop
217360, Brett Berard
210583, Justin Sourdif
210112, Dylan Garand
187561, Scott Reedy
228638, Christian Kyrou
254382, Artyom Duda
248638, Ty Nelson
230395, Fraser Minten
196256, Marc McLaughlin
223784, Dennis Hildeby
208561, Cole Schwindt
201362, Calle Sjalin
240679, Connor Bedard
238272, Adam Fantilli
248133, William Smith
244172, Leo Carlsson
241596, Matvei Michkov
248575, Tom Willander
247058, David Reinbacher
248126, Ryan Leonard
240680, Zach Benson
248686, Colby Barlow
248129, Gabriel Perreault
238957, Dalibor Dvorsky
240700, Brayden Yager
214508, Akira Schmid
248128, Oliver Moore
240683, Nate Danielson
260071, Dmitry Simashev
173610, Thomas Novak
249530, Axel Sandin Pellikka
241511, Matthew Wood
251299, Eduard Sale
248733, Quentin Musty
248742, Calum Ritchie
265421, Daniil But
238384, Samuel Honzek
248005, Otto Stenberg
260632, Mikhail Gulyayev
248038, Ethan Gauthier
250657, Oliver Bonk
248818, Bradly Nadeau
238293, Charlie Stramel
161159, Michael Eyssimont
248006, David Edstrom
241126, Andrew Cristall
241004, Tanner Molendyk
251665, Jacob Fowler
213172, Nikolai Kovalenko
238086, Gavin Brindley
245906, Theo Lindstein
162334, Darren Raddysh
241129, Riley Heidt
250018, Easton Cowan
244126, Adam Engstrom
247723, Jayden Perron
248059, Etienne Morin
209469, Henry Thrun
248678, Caden Price
248738, Matthew Poitras
262072, Kasper Halttunen
248130, Gracyn Sawchyn
240690, Kalan Lind
265435, Alexander Rykov
248115, Trey Augustine
253078, Danny Nelson
161928, Bobby McMann
248569, Jani Nyman
235301, Jordan Dumais
248740, Carson Rehkopf
177555, Jalen Chatfield
218463, Carter Mazur
260074, Bogdan Konyushkov
249109, Anton Wahlberg
216266, Tye Kartye
177788, Walker Duehr
248626, Nick Lardis
204724, Alexey Toropchenko
261900, Michael Hrabal
191525, Tyler Tucker
241294, Lukas Dragicevic
131798, Patrick Brown
177194, Vincent Desharnais
182217, Ales Stezka
215692, Michael Benning
249437, Oscar Fisker Molgaard
216831, Jared Davidson
260540, Adam Gajan
207736, Isaak Phillips
257932, Dmitri Buchelnikov
232318, Luca Cagnoni
227237, Ethan Del Mastro
241300, Nico Myatovic
230182, Koehn Ziemmer
241826, David Spacek
225178, Vadim Zherenko
170399, Michael Pezzetta
239128, Nick Moldenhauer
160397, Anthony Richard
209767, Jaxson Stauber
214509, Magnus Chrona
236677, Ludvig Jansson
137664, Kyle Burroughs
237650, Aleksei Kolosov
241769, Nikita Grebenkin
227811, Wyatt Kaiser
194126, Hardy Haman-Aktell
250916, William Whitelaw
195617, Brandon Bussi
251537, Lenni Hameenaho
248080, Carson Bjarnason
248864, Tristan Bertucci
219667, Pavol Regenda
204706, Jiri Patera
262778, Jesse Kiiskinen
248685, Denver Barkey
248617, Rodwin Dionicio
234934, Jakub Brabenec
262259, Florian Xhekaj
225967, Ryan McAllister
177077, Jiri Smejkal
235458, Valterri Pulli
217362, Hunter McKown
223511, Josh Bloom
227276, Caedan Bankier
228468, Ryan Greene
244047, Alexander Suzdalev
194843, Akito Hirose
248027, Mathieu Cataford
218697, Nikolas Matinpalo
223819, Nils Aman
197663, Jake Livingstone
176886, Hunter Shepard
204697, Eetu Makiniemi
208966, Pierrick Dube
217074, Daniil Gushchin
217320, Jet Greaves
185961, Noel Hoefenmayer
161165, Kiefer Sherwood
169353, Dennis Gilbert
261744, Macklin Celebrini
265407, Ivan Demidov
251359, Tij Iginla
261388, Artyom Levshunov
251427, Cayden Lindstrom
268690, Anton Silayev
262225, Beckett Sennecke
248116, Zeev Buium
252892, Michael Hage
264450, Konsta Helenius
252857, Zayne Parekh
251854, Berkly Catton
252762, Sam Dickinson
262565, Cole Eiserman
248113, Carter Yakemchuk
261746, Trevor Connelly
196110, Ty Emberson
262249, Jett Luchanko
273159, Dean Letourneau
177758, Cole Smith
250774, Felix Unger Sorum
265618, Adam Jiricek
209457, Martin Pospisil
265268, Terik Parascak
213346, Michael Kesselring
260118, Michael Brandsegg-Nygard
207683, Maxim Tsyplakov
262401, Liam Greentree
270638, Emil Hemming
262218, Ben Danford
264060, Sam O'Reilly
219754, Alex Laferriere
265415, Igor Chernyshov
234912, Gabriel Szturc
261371, Sacha Boisvert
263763, Carter George
251173, Cole Beaudoin
270157, Julius Miettinen
252764, Marek Vanacker
240647, Ilya Nabokov
262581, Teddy Stiga
251364, Tarin Smith
272901, Stian Solberg
265433, Nikita Artamonov
216250, Matt Rempe
261381, Matvei Gridin
261513, Ryder Ritchie
187102, Justin Brazeau
169554, Michael Carcone
270604, John Mustard
227333, James Malatesta
262566, EJ Emery
226641, Collin Graf
251571, Charlie Elick
271649, Yegor Surin
261387, Adam Kleber
268989, Dominik Badinka
262571, Cole Hutson
250842, Andrew Basha
191621, Uvis Balinskis
187682, Mitchell Chaffee
251161, Leo Sahlin-Wallenius
260138, Lucas Pettersson
251652, Alfons Freij
249926, Noah Chadwick
241301, Tanner Howe
270615, Mikhail Yegorov
244113, Sandis Vilmanis
211442, Tyler Tullio
244207, Emil Lilleberg
209430, Matthew Kessel
265174, Gabriel Eliasson
251213, Miguel Marques
248878, Luke Misa
209409, Sam Malinski
247713, Hunter Brzustewicz
196276, Jack St. Ivany
238776, Elias Salomonsson
231638, Jakub Rychlovsky
248607, Beau Akey
262251, Henry Mews
213692, Adam Klapka
238778, Carl Lindbom
208292, Clay Stevenson
180928, Brayden Pachal
187403, Kyle MacLean
270720, Leon Muggli
211213, Arshdeep Bains
262578, Max Plante
272256, Jesse Pulkkinen
260354, Herman Traff
172160, Connor Hughes
225167, Aku Raty
217618, Cade Webber
273302, Colin Ralph
260048, Filip Eriksson
265176, Linus Eriksson
273305, Heikki Ruohonen
196034, Matt Villalta
252115, Harrison Brunicke
266474, Jack Berglund
218031, Adam Edstrom
271648, Matvei Shuravin
209274, John Ludvig
265424, Roman Kantserov
273141, Aatos Koivu
228210, Jack Devine
230593, Mikael Pyyhtia
196146, Spencer Stastney
201673, Oscar Eklind
172674, Nicolas Mattinen
223449, Alex Jefferies
225177, Santeri Hatakka
211040, Stephen Halliday
238775, Oskar Jellvik
261946, Spencer Gill
130942, Jaycob Megna
261380, Lukas Fischer
254433, Sergei Murashov
195243, Sam Morton
227270, Ryan Winterton
248122, Drew Fortescue
248299, Sawyer Mynio
260494, Aron Kiviharju
187322, James Hamblin
176622, Noah Philp
261561, Maxim Masse
252163, Damian Clara
271150, Matthew Schaefer
262403, Michael Misa
262568, James Hagens
262250, Porter Martone
270715, Anton Frondell
262950, Kashawn Aitcheson
271137, Brady Martin
270395, Caleb Desnoyers
273612, Radim Mrtka
271144, Jake O'Brien
170178, David Tomasek
251829, Roger McQueen
265173, Victor Eklund
269199, Jackson Smith
265955, Benjamin Kindel
264349, Carter Bear
264854, Justin Carbonneau
263186, Cole Reschny
187311, Jake Christiansen
270166, Joshua Ravensbergen
265087, Braeden Cootes
271143, Jack Nesbitt
261571, Bill Zonnon
270607, Ilya Protas
251028, Lynden Lakovic
262569, Logan Hensler
249103, Max Shabanov
247285, Alex Bump
271146, Cameron Reid
271171, William Horcoff
271182, Cullen Potter
